uid,level,vip_type,vip_status,time_after
84311250,3,1,0,4301
301283700,4,0,0,4163
540042247,2,0,0,4142
276126124,4,0,0,4095
474180031,2,1,1,4100
361781702,4,0,0,3990
454694513,3,0,0,3997
336657414,4,0,0,3870
474849097,2,0,0,3871
17494527,5,1,0,3755
474180031,2,1,1,3690
167424522,5,0,0,3670
374231688,3,1,0,3624
92666546,5,1,1,3631
500768585,3,0,0,3391
481649327,3,1,1,3490
490952049,2,0,0,3344
406305825,4,1,0,3260
35253742,3,0,0,3177
477000600,2,0,0,3269
280744241,5,1,1,3002
254010426,4,0,0,3116
128414700,4,0,0,3068
479515875,3,0,0,3020
339873722,4,0,0,3075
184590432,4,1,1,2992
362064971,4,0,0,2969
502321069,3,0,0,2864
34954381,5,0,0,2909
457058664,3,0,0,2886
38338158,4,1,1,2885
382298791,4,1,0,2765
454221024,2,0,0,2682
400950215,3,0,0,2664
396239609,4,1,1,2626
371085218,4,2,1,2609
350162515,4,2,1,2599
178144289,3,0,0,2582
334520288,4,2,1,2561
416562187,3,1,1,2534
351209606,4,1,0,2531
336646160,4,1,1,2523
371486472,4,1,1,2505
382431905,4,0,0,2491
286472146,4,2,1,2505
439076380,4,0,0,2432
392813748,3,0,0,2435
415394477,3,2,1,2403
493790190,3,1,1,2386
96000762,5,1,0,2310
38832096,4,1,0,2262
20324126,5,2,1,2256
193282672,2,0,0,2219
260205228,5,0,0,2152
413570932,3,1,0,2138
483252756,3,0,0,2102
408219537,3,0,0,2106
335417900,4,0,0,2089
281108358,4,2,1,2034
509826814,3,0,0,2055
452980731,2,0,0,2026
527402641,2,0,0,1966
375547068,4,0,0,1996
449221319,3,0,0,1972
352174719,4,1,0,1951
436012596,3,0,0,1942
40136570,4,0,0,1857
340411881,3,0,0,1844
448254070,3,0,0,1892
507847555,3,0,0,1876
560626592,2,0,0,1715
560626592,2,0,0,1691
356247853,3,2,1,1795
456544377,3,0,0,1709
113068219,5,1,1,1699
403923086,3,1,1,1665
401343968,3,1,0,1708
327325921,3,2,1,1653
474207548,3,0,0,1652
114475574,5,0,0,1648
235007543,3,0,0,1644
35022391,5,0,0,1603
302420260,4,1,1,1577
250439602,4,0,0,1599
82543951,5,1,0,1596
10807652,5,2,1,1639
65383278,4,0,0,1609
50528249,4,2,1,1497
362944969,3,0,0,1453
391793286,2,0,0,1433
222313671,4,2,1,1427
430632214,4,1,0,1399
95744930,4,1,0,1360
53760655,5,1,0,1358
493548395,3,0,0,1313
511049631,2,0,0,1354
324953514,4,0,0,1290
163002132,3,0,0,1287
434599068,4,0,0,1271
457105259,3,0,0,1380
253330569,4,0,0,1379
34460838,5,2,1,1340
482283870,2,0,0,1325
513526161,2,0,0,1206
39608482,5,2,1,1289
36549616,5,0,0,1275
15388641,5,1,1,1145
357596677,2,0,0,1142
412962120,2,0,0,1135
384107635,2,0,0,1149
30407045,5,2,1,1146
273374694,3,1,0,1128
387383491,3,1,1,1106
11087066,3,1,0,1084
386038331,3,1,0,1157
372162866,3,0,0,1144
57633505,5,2,1,1115
84106269,5,0,0,1052
305248700,5,0,0,1028
474805622,3,0,0,1098
34220295,5,1,1,1055
8679669,5,2,1,1046
11627957,5,0,0,1039
319075085,4,1,0,1034
539806765,2,0,0,1012
448201195,2,0,0,975
92964968,3,0,0,968
286744125,4,1,1,920
89344312,4,0,0,1021
67607342,4,0,0,1021
249465725,4,1,1,965
454382047,3,0,0,948
344600257,4,2,1,945
272436962,4,0,0,980
263843824,4,0,0,903
109186034,4,0,0,895
23318400,4,0,0,886
335351551,4,1,0,856
34558043,2,0,0,831
456663511,3,1,0,895
167341145,5,0,0,884
151017134,5,0,0,755
74127300,3,0,0,850
38333867,5,0,0,850
90534917,4,1,0,844
357178931,3,1,0,830
394611455,4,0,0,722
38759057,5,2,1,720
230136674,4,0,0,702
478680096,2,0,0,672
547792613,2,0,0,812
89678071,3,0,0,803
446016811,2,0,0,778
184397253,5,2,1,753
289963848,4,1,0,744
15313439,4,0,0,711
484174653,3,1,0,710
265680117,4,0,0,674
100632925,5,0,0,643
26357415,4,1,0,715
171383767,4,0,0,710
429867938,4,0,0,699
503513125,3,0,0,699
482714769,3,0,0,688
234058628,4,0,0,676
82791337,4,1,0,638
210891015,5,2,1,606
109123222,4,0,0,589
285875185,4,0,0,564
164597950,5,1,0,556
10579274,5,1,0,648
339873311,4,0,0,632
31998235,4,1,0,606
100661732,5,1,0,561
325787923,5,1,0,542
317944512,4,0,0,528
503061952,3,1,0,627
176480618,4,0,0,620
77680730,3,0,0,554
300217343,4,1,0,551
503362148,3,0,0,542
512099234,3,0,0,530
271873857,4,2,1,526
11357335,5,2,1,496
338163353,4,1,1,494
349743822,4,2,1,485
398681248,3,0,0,479
130927398,5,1,1,456
494050133,3,0,0,453
23188951,5,1,0,517
474988087,3,2,1,513
231992337,4,0,0,499
399478757,3,0,0,490
10050071,5,2,1,471
27422830,4,0,0,468
186755273,4,0,0,456
434101692,3,1,0,455
396830455,4,0,0,438
37117808,5,2,1,431
22248077,5,2,1,422
339832119,5,2,1,420
357738270,4,1,1,410
527125272,2,0,0,405
451124675,3,0,0,398
91012921,4,1,0,375
20646411,5,1,1,361
72641689,5,0,0,438
447181115,2,0,0,435
356090492,3,1,0,419
38611100,4,2,1,390
98332860,5,2,1,378
369575039,3,1,1,343
29379314,3,0,0,329
10288154,6,1,1,320
265026551,4,0,0,317
396516731,2,0,0,313
33792288,5,1,1,301
473204032,3,1,0,298
234100078,4,1,1,295
171314645,5,1,0,291
28777309,5,2,1,284
476428820,3,0,0,282
453137494,3,1,0,276
529318765,2,0,0,444
36320724,3,2,1,429
33632470,3,0,0,429
244167735,4,1,0,422
38871153,5,0,0,404
405015550,4,0,0,385
281175861,4,2,1,371
354586309,3,0,0,366
458217234,3,0,0,359
385928527,3,1,1,353
316771511,5,1,0,350
480646428,3,0,0,316
404270489,4,1,1,315
73429389,5,2,1,293
107328826,5,2,1,281
214591581,4,0,0,279
472904166,2,0,0,273
88641394,4,1,0,262
501118054,3,1,1,334
171325408,5,1,0,311
253378901,4,1,0,294
401346745,4,0,0,277
384266699,4,0,0,267
454246495,3,0,0,260
39338416,5,2,1,227
19861243,4,1,1,262
33555094,5,1,1,256
441964680,4,0,0,252
26293290,5,2,1,246
453137494,3,1,0,257
434122922,4,0,0,225
352895774,4,0,0,224
241812159,6,2,1,269
384061341,4,0,0,249
397158751,3,0,0,9864
377914964,4,1,0,6521
472529332,2,0,0,6596
401541754,3,0,0,6193
494865304,3,1,1,6039
31729426,5,0,0,6141
505901730,3,1,0,5992
480531558,2,0,0,5886
486336734,2,0,0,5834
500984779,3,0,0,2754
295525659,4,1,1,2659
13971153,4,1,0,499
289358018,5,1,1,280
386986161,4,0,0,240
384489618,4,0,0,223
438136743,3,0,0,241
504244597,2,0,0,883114
17660688,5,0,0,879357
521155503,2,1,0,866151
122446105,4,1,1,864895
388046534,2,0,0,862853
7952114,5,2,1,836173
539929389,2,0,0,835459
3984743,2,0,0,812590
33287327,4,0,0,809036
22853285,5,0,0,807593
5718383,5,2,1,805004
178996473,4,1,0,800311
86636676,4,0,0,799006
19059579,5,2,1,798896
436719315,3,0,0,798464
14030574,5,1,0,798074
501607570,3,0,0,797758
19475132,4,2,1,797117
471170119,3,0,0,796869
384939761,3,0,0,796403
32229855,6,2,1,796073
478773448,3,0,0,795492
270407621,5,0,0,794839
436892930,2,0,0,794693
476401430,3,0,0,793590
472638304,2,0,0,793104
522297419,2,0,0,792124
82349676,4,1,0,791488
331236464,3,0,0,791386
275182929,4,0,0,790585
26505186,5,0,0,790307
395889054,3,0,0,789479
45989560,5,1,0,788983
203231401,5,0,0,788797
486721653,3,0,0,788468
20777535,5,2,1,787707
393787017,3,0,0,786858
11562426,5,0,0,786775
38286564,5,0,0,784662
34424454,5,1,0,784202
50032497,5,1,0,783865
17509717,5,2,1,783856
219898871,3,0,0,783712
449769271,3,1,0,783706
5004587,5,1,0,783608
29074213,5,0,0,783327
512352090,2,0,0,782822
5301260,4,2,1,782492
176471712,5,0,0,782099
4060214,5,2,1,782003
76718038,5,2,1,781775
288677267,4,0,0,781606
265506483,3,0,0,781496
156469025,5,2,1,781443
99760324,4,1,1,781310
155388435,2,0,0,781395
438786197,4,0,0,781227
455873208,3,1,0,781128
272373571,4,0,0,781106
485574354,3,0,0,781200
53600490,4,1,0,781150
434100581,4,0,0,781019
108162204,4,1,1,781060
13388572,5,1,0,781051
108162204,4,1,1,781034
95732308,5,0,0,780974
38583888,5,2,1,780965
13317175,5,2,1,780961
108162204,4,1,1,780910
22457224,5,0,0,780782
526122058,2,1,0,780779
256104161,4,0,0,780707
140090281,3,0,0,780610
108162204,4,1,1,780637
108162204,4,1,1,780558
410733765,3,1,0,780523
108162204,4,1,1,780514
11978994,5,2,1,780263
21343633,4,2,1,780098
97154632,4,0,0,780044
388742907,3,0,0,779901
195759477,3,0,0,779931
487503230,2,0,0,779713
7908867,4,0,0,779664
335993106,3,0,0,779560
237725206,2,0,0,779309
34916202,4,0,0,779241
431969349,3,1,1,779271
76694169,3,0,0,779194
178321325,5,0,0,779177
195231022,4,1,0,779177
444370965,3,0,0,779089
64792491,5,2,1,778850
286780588,5,1,0,778237
232715715,3,1,1,778083
299584402,4,1,0,778002
438786197,4,0,0,777798
241782475,4,1,1,777857
85200292,4,0,0,777637
168232811,4,0,0,777579
3289816,5,1,0,777416
20155241,4,1,0,777319
272859252,5,2,1,776767
161712170,4,2,1,776761
46249101,5,0,0,776719
474602760,3,1,0,776563
173003443,4,0,0,776291
490354898,3,0,0,775868
510165211,2,0,0,775681
15255117,4,2,1,775477
458142335,2,0,0,775263
387929208,4,1,0,774700
410748846,2,0,0,774839
313277759,4,1,0,774431
223132546,2,0,0,773997
391793286,2,0,0,773911
251139477,5,1,1,773618
26628061,4,0,0,773477
307010565,4,0,0,773320
307010565,4,0,0,773273
240818385,4,1,0,773162
16540542,3,0,0,773136
123801612,4,0,0,771953
513446261,3,0,0,771838
368936691,3,1,1,771491
194735053,4,0,0,771591
404326864,3,1,0,771556
480513766,2,1,1,771514
404326864,3,1,0,771509
474809826,2,0,0,771353
442751296,3,0,0,770909
6434493,5,2,1,770656
395201932,3,0,0,770388
21395921,5,0,0,770375
15427564,5,1,1,770249
25052707,4,1,0,770038
253420241,5,0,0,768942
416559519,3,0,0,768358
214801055,4,2,1,768298
300000872,3,0,0,768245
414916225,3,0,0,768313
144740698,5,1,1,767907
576178330,2,1,1,767775
228850666,5,0,0,766860
336547508,4,0,0,766338
31333658,5,1,0,766211
62353213,5,0,0,766142
387000287,4,0,0,766001
453945301,2,0,0,765916
174364274,3,0,0,765910
453945301,2,0,0,765909
269715447,4,1,0,764106
100519434,3,2,1,763817
366016521,4,0,0,763806
514939467,3,0,0,763697
5127906,5,0,0,763633
98828606,5,0,0,763670
340964851,4,1,1,763124
211805548,2,0,0,762533
19664887,5,0,0,762324
395399144,3,0,0,762225
86151180,4,0,0,762202
15225113,5,1,0,761705
409751460,3,0,0,761550
258542919,2,0,0,761401
394694263,3,0,0,761356
482454185,3,1,0,760879
149990070,4,2,1,760827
482804478,2,0,0,760801
56281270,5,2,1,760520
23301883,5,2,1,760451
6317367,5,2,1,760077
475458946,2,0,0,759775
490025514,2,0,0,759381
335993106,3,0,0,758968
14382655,3,0,0,759004
335993106,3,0,0,758907
89532315,2,2,1,758513
1296477,5,0,0,758456
344985999,4,1,0,757450
524788332,2,0,0,755519
171448202,4,1,1,755083
378805798,3,0,0,754635
123058437,4,0,0,754548
19483,5,1,0,754393
416823507,3,0,0,754122
279335012,3,0,0,753592
539443989,2,0,0,751755
272747472,3,0,0,751202
13405532,5,2,1,750898
229156992,4,0,0,750874
108822138,5,0,0,750623
228183961,3,0,0,749844
13756094,4,0,0,748520
143630511,4,1,0,748332
217570593,2,0,0,748453
416330811,2,0,0,745225
35811949,5,0,0,745101
27647960,4,0,0,744824
337018413,4,0,0,744843
8364251,5,2,1,744463
27647960,4,0,0,744337
389809418,3,0,0,743800
65571623,3,0,0,743992
200228245,4,0,0,742336
12213548,5,2,1,740878
423826256,2,0,0,739331
416319293,4,1,0,738331
505062916,3,0,0,737635
32927979,5,0,0,737067
26218325,5,1,0,736708
164063211,5,1,0,730559
245901991,3,1,0,724106
26502696,5,2,1,723530
455645340,3,0,0,723068
438447887,2,0,0,721596
403925477,3,0,0,721670
39200842,3,0,0,719023
38279523,5,0,0,718891
407316227,2,0,0,718319
5907088,5,1,0,717858
100687479,4,0,0,716633
277702360,3,0,0,716200
13770660,5,0,0,715837
382365116,4,1,0,715635
36195562,5,2,1,714401
485901494,3,0,0,714267
395000070,2,0,0,714218
107784254,4,0,0,714069
262462180,3,1,0,714145
24030211,5,1,0,713536
49439058,5,1,0,713445
291740661,4,0,0,713188
33009772,5,0,0,713154
421434173,3,0,0,712956
43637607,4,2,1,712860
519876411,3,1,0,712584
399296266,3,0,0,711922
151974676,4,1,0,711827
26050695,3,0,0,711690
26050695,3,0,0,711644
255607724,4,0,0,711046
567668383,2,0,0,710761
22763171,5,1,0,710545
300310562,2,0,0,709894
385619394,2,0,0,709961
74426283,5,1,0,709678
259136627,2,0,0,709582
12081703,5,0,0,709409
179744319,4,0,0,709371
486828293,2,0,0,709232
92187643,5,0,0,708456
10411230,5,2,1,708360
228117717,3,0,0,708152
438786197,4,0,0,708179
304757561,5,0,0,708118
34620092,5,1,1,708089
11187908,5,0,0,707867
439391121,2,0,0,707910
337052566,3,0,0,707665
441798424,3,0,0,707552
518352827,2,0,0,707596
541623673,3,0,0,706989
62480427,5,0,0,706972
404457954,4,0,0,706480
489844553,2,0,0,706329
422500443,3,0,0,705996
423826256,2,0,0,705880
371001849,3,0,0,705864
18765170,3,0,0,705669
439857466,2,0,0,705573
157800923,4,1,0,705319
234013823,4,0,0,705263
289208759,3,0,0,705063
389103089,2,1,1,704115
162776866,4,1,1,703830
385957507,3,0,0,703720
321926091,4,0,0,703755
60019920,4,0,0,703721
24859248,5,2,1,703443
8614608,5,1,0,703528
173594256,3,0,0,703219
7621116,5,2,1,703136
64332177,4,0,0,703171
381277264,2,0,0,703058
44715981,5,2,1,702942
29499066,5,2,1,702792
111067736,4,1,0,702004
490671005,3,0,0,702076
355288422,4,0,0,701895
415397912,3,0,0,701815
23099072,3,0,0,701963
392002688,2,0,0,701934
521787579,2,0,0,701246
21280033,3,0,0,701093
389326970,2,0,0,700747
479084190,3,0,0,700432
17602347,5,1,0,700139
378917431,2,0,0,699607
8410270,4,1,0,699405
264508007,4,0,0,699033
381825495,3,0,0,698853
96236175,4,0,0,698706
40792365,2,0,0,698202
454763864,3,0,0,698028
52697290,5,0,0,697216
37658391,4,0,0,696909
108803870,3,0,0,696667
108803870,3,0,0,696655
90563304,4,0,0,696455
400181828,2,0,0,696274
502960150,2,1,1,696234
484615696,2,0,0,696085
62044211,4,0,0,695978
382237784,2,0,0,695825
471277990,3,0,0,695381
237308952,4,0,0,695032
26333864,4,0,0,694786
481512280,2,0,0,694499
321601256,2,0,0,694390
475023243,2,0,0,693872
391224150,3,0,0,693853
27465285,4,1,1,693526
396346649,3,0,0,693547
185536949,3,0,0,693343
37216639,4,0,0,693296
399035669,3,1,1,693187
12714233,5,2,1,692650
10914103,5,0,0,692307
430094427,3,1,0,692322
23603417,5,0,0,691378
491876288,2,0,0,691214
397988556,3,0,0,691008
45923265,4,1,0,690947
777884,5,0,0,690607
352615422,4,2,1,690425
397349398,3,0,0,690079
70902741,4,0,0,688779
285058824,3,0,0,688169
383808089,2,0,0,686790
430533653,2,0,0,686707
108708615,5,0,0,685559
108213258,5,0,0,685673
358989784,4,1,1,685459
72323901,4,0,0,685418
517495629,2,1,1,685259
96493912,4,1,0,685203
330262828,3,1,0,684817
456796520,2,0,0,683870
163308508,3,0,0,683625
94463187,4,0,0,682885
33945247,3,0,0,682715
316211689,2,0,0,681677
471275783,3,1,0,681323
317461559,3,0,0,681077
211961511,3,0,0,680442
407984425,3,0,0,680326
478045895,3,0,0,680227
48194262,4,0,0,680024
346134200,2,0,0,679866
529696704,2,0,0,679572
407731214,3,0,0,679472
375279856,3,0,0,679013
357414356,3,0,0,678920
325348019,5,1,1,678022
84864466,3,1,0,677784
606050,6,2,1,676945
37276271,5,1,0,676631
269009555,4,0,0,676421
23938960,2,1,0,676210
348020817,2,0,0,676158
41230477,4,0,0,676045
17462821,2,0,0,675620
39026171,4,0,0,675531
410025820,4,0,0,675197
511301289,2,0,0,675105
434909956,3,0,0,674926
257567934,3,0,0,674963
478067729,2,0,0,674310
470016742,2,1,0,674290
2699884,5,2,1,674201
20094225,3,0,0,674089
411330118,3,0,0,673845
342755297,4,0,0,673567
188786950,4,1,0,673543
89295283,4,0,0,673362
66065520,3,0,0,673252
384209913,4,0,0,673224
535138842,2,0,0,673151
66065520,3,0,0,673152
245525110,4,1,0,672870
396409999,3,0,0,672833
92368752,3,1,0,672754
396801857,4,1,0,672727
38469774,3,1,0,672508
59365534,5,2,1,672566
12843169,3,0,0,672431
252935057,3,2,1,672460
485510852,2,0,0,672440
406292523,2,0,0,672340
22597582,5,0,0,672318
408512467,4,1,1,672250
397262827,4,0,0,672085
5465786,4,0,0,671870
177588850,4,0,0,671212
384195712,3,0,0,670488
16907812,4,0,0,669926
35725821,3,1,0,669798
103600766,4,1,0,669797
268124378,4,1,1,669754
430699053,2,0,0,669527
117681974,5,1,0,669601
350735628,4,0,0,669494
60232358,5,0,0,668572
50347064,5,2,1,668364
129267046,3,1,1,668352
25052707,4,1,0,668008
208931568,3,0,0,667881
521681822,2,0,0,667788
44087720,2,0,0,667778
501903004,2,0,0,667799
435889171,3,0,0,667274
433866377,2,0,0,666863
345356398,3,0,0,666756
282156390,3,0,0,666714
165746938,4,1,1,666402
11860833,5,1,0,666191
152235237,3,1,0,666199
11860833,5,1,0,666196
403909059,4,1,0,665561
454257917,3,1,0,665513
338370309,2,0,0,665471
301679669,4,0,0,665113
69194663,4,0,0,665294
38687641,4,0,0,664965
275683169,4,2,1,663959
436089635,3,0,0,664062
397343822,4,0,0,663891
80830785,4,2,1,663622
489336961,2,1,0,663682
347880204,4,2,1,663196
24579644,3,1,1,663070
204733886,4,2,1,662949
33056849,5,1,0,662798
46249101,5,0,0,662588
46249101,5,0,0,662575
46249101,5,0,0,662610
44136178,5,0,0,662155
322056854,3,0,0,661858
7466581,5,2,1,661522
415417824,3,0,0,661591
131757667,3,0,0,661444
1302505,5,2,1,661318
46929102,2,0,0,661246
238143539,4,0,0,661062
40229697,5,0,0,660769
314470559,2,0,0,660939
399337472,3,0,0,660500
399337472,3,0,0,660572
3009833,5,1,0,660504
493879464,2,0,0,660069
339181585,3,0,0,660026
478166658,3,0,0,660087
7870058,5,2,1,660060
391058450,3,0,0,659898
507129918,3,1,1,659640
13567146,4,0,0,659719
6852034,4,1,1,659687
82076070,4,0,0,659588
18687173,4,0,0,659393
471512078,2,0,0,659427
9623906,5,1,1,658862
15914057,5,2,1,658965
298193020,4,0,0,658837
53165293,5,2,1,658742
177993951,3,0,0,658881
73846400,4,1,0,658664
169222774,4,0,0,658319
269493673,4,0,0,658341
270494862,4,0,0,657836
410496628,4,0,0,657764
13061557,5,0,0,657514
232038775,4,0,0,657315
232038775,4,0,0,657339
232038775,4,0,0,657334
232038775,4,0,0,657325
232038775,4,0,0,657311
232038775,4,0,0,657284
37322783,4,1,1,657351
232038775,4,0,0,657347
232038775,4,0,0,657336
232038775,4,0,0,657328
232038775,4,0,0,657319
232038775,4,0,0,657294
255943593,4,0,0,656846
347812470,3,1,0,656495
477727949,2,0,0,656380
395176715,4,0,0,656149
76571698,5,0,0,656086
415882287,3,0,0,656039
391801005,4,1,1,655865
295071046,3,1,0,655798
21408829,3,0,0,655782
8344002,5,1,0,654845
417265858,3,1,1,654962
283433657,4,1,0,654346
387520792,3,0,0,653915
296422661,3,1,0,653617
23959318,5,1,0,653856
1615379,5,2,1,653518
10047396,4,0,0,653223
322211562,4,0,0,652708
16691151,6,2,1,652490
39956390,5,0,0,652484
458174015,2,0,0,652275
87685290,3,0,0,652370
551218277,2,0,0,652756
90379757,4,0,0,652106
321592201,4,0,0,651725
237672316,3,0,0,652089
485178430,2,0,0,650847
22263105,5,2,1,650061
444449249,3,1,0,649643
386167691,3,0,0,649089
31912871,4,0,0,648559
335594463,3,0,0,647990
122651056,4,2,1,647589
352464748,2,0,0,648482
352464748,2,0,0,648624
171448202,4,1,1,646603
264511004,4,1,0,645049
482384941,2,0,0,641272
12304547,4,0,0,639976
12070627,5,2,1,638290
121790172,4,1,0,638167
34584681,4,1,0,636058
244980206,4,1,0,634933
435990676,3,0,0,635052
512544323,2,0,0,634233
355907959,3,0,0,634007
18962236,5,1,0,633397
86227294,4,1,0,632974
482267554,2,0,0,632910
532962,5,2,1,632840
331803600,3,0,0,632479
327071675,2,0,0,632409
803525,5,2,1,632315
46982982,4,1,0,632121
294013746,4,1,1,632088
208972732,3,0,0,631282
224630949,4,0,0,631564
82090983,4,1,1,631530
275278520,4,2,1,631204
260138575,2,0,0,631050
324240912,4,0,0,631031
33685092,3,0,0,630152
34630056,4,0,0,630142
321084932,4,1,0,629946
210838763,4,0,0,629867
15405705,3,0,0,629867
11728656,4,1,1,629543
238673933,5,1,0,629607
311855513,2,0,0,629143
146176165,4,0,0,629141
106188634,3,2,1,629183
12728241,5,0,0,629093
86669722,4,1,0,629058
383205249,3,0,0,628981
317403989,5,1,0,628880
2844501,5,1,0,628777
535099713,2,0,0,628747
336588855,4,1,1,628430
87795218,4,0,0,628390
218267663,4,2,1,628309
15250588,4,1,0,628297
457219149,3,0,0,628489
412712173,3,0,0,628393
23701922,5,1,1,628365
503864092,2,0,0,627996
43863171,4,0,0,628068
32520601,5,1,1,627908
37931038,5,1,0,627857
21594120,3,0,0,627473
9925801,5,1,0,627429
87640973,4,1,0,627289
53125721,4,1,1,627224
435099059,3,0,0,627329
3436391,5,2,1,626965
38143260,4,1,0,627095
350852816,3,0,0,626991
347351088,3,0,0,626928
66564100,4,1,1,626796
152249034,4,1,0,626710
4009059,5,2,1,626557
470819382,3,0,0,626540
339728498,3,0,0,626480
121743934,2,0,0,626570
279672213,3,0,0,626432
393233848,4,2,1,626406
411234904,2,0,0,626196
278824708,4,0,0,626174
23005841,5,1,1,626014
33502388,5,2,1,626020
443248827,3,0,0,626010
353893421,3,0,0,625975
324554154,3,0,0,625824
210156,5,2,1,625816
247230341,4,0,0,625794
382254451,3,0,0,625772
